id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Restaurante_11.001.126,Ráscal,Rascal Villalobos,Rua,Av. das Nações Unidas,Pinheiros,05477-000,Restaurante,-23.577956,-46.694608
Restaurante_11.001.174,Domino´s Pizza,Dominos Pizza Vila Clementino,Rua,Rua Loefgren,Vila Clementino,04040-001,Restaurante,-23.779579,-45.358564
Restaurante_11.001.188,Domino´s Pizza,Dominos Pizza Vila Andrade,Rua,R. Dep. João Sussumu Hirata,Vila Andrade,05715-010,Restaurante,-23.629095,-46.731804
Restaurante_11.001.312,Frango Assado,Frango Assado 1000 Delicias,Rua,R. Ten. Otávio Gomes,Liberdade,01526-010,Restaurante,-23.563423,-46.632158
Restaurante_11.001.451,Almanara,Almanara,Rua,Av. Brig. Faria Lima,Jardim Paulistano,01451-001,Restaurante,-23.652387,-46.533937
Restaurante_11.001.658,Divino Fogão,Divino Fogao Santana Park,Rua,R. Conselheiro Moreira de Barros,Lauzane Paulista,02430-001,Restaurante,-23.486639,-46.63908
Restaurante_11.001.710,Outback,Outback Steakhouse,Rua,Av. Rebouças,Pinheiros,05401-450,Restaurante,-23.565711,-46.680791
Restaurante_11.001.941,Outback,Outback Steakhouse Shopping Metro Santa Cruz,Rua,R. Domingos de Morais,Vila Mariana,04036-100,Restaurante,-23.591979,-46.636388
Restaurante_11.002.084,Coco Bambu,Coco Bambu Analia Franco Restaurante Peixe Camarao Carnes Lagosta SP,Rua,R. Azevedo Soares,Jardim Analia Franco,03322-002,Restaurante,-20.53751,-47.40203
Restaurante_11.002.094,Pobre Juan,Pobre Juan Vila Olimpia,Rua,R. Comendador Miguel Calfat,Vila Nova Conceição,04537-082,Restaurante,-23.593108,-46.676014
Restaurante_11.002.456,Domino´s Pizza,Dominos Pizza SP Penha,Rua,Av. Amador Bueno da Veiga,Penha de França,03635-001,Restaurante,-23.521469,-46.528449
Restaurante_11.002.519,Sí Señor,Si Senor,Rua,R. Azevedo Soares,Vila Gomes Cardim,03322-001,Restaurante,-23.652387,-46.533937
Restaurante_11.002.568,Divino Fogão,Divino Fogao Jardim Sul,Rua,Av. Giovanni Gronchi,Morumbi,05724-003,Restaurante,-23.617229,-46.731713
