id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude,geometry
Hipermercados e Supermercados_10.662.823,Minuto Pão de Açúcar,Minuto Pão de Açúcar,Rua,Rua Prof,Vila Suzana,05630130,Hipermercados e Supermercados,-20.78703335,-49.36974075,POINT (-49.36974075 -20.78703335)
Hipermercados e Supermercados_10.662.833,Minuto Pão de Açúcar,Minuto Pão de Açúcar Corregio,Rua,Rua Correggio,Vila Suzana,05630020,Hipermercados e Supermercados,-23.541792,-46.310979,POINT (-46.310979 -23.541792)
Hipermercados e Supermercados_10.701.298,Compre Bem,Mercado Compre Bem,Rua,R. Dalia,Jardim Paulistano (zona Norte),02675031,Hipermercados e Supermercados,-22.292948,-49.554933,POINT (-49.554933 -22.292948)
Hipermercados e Supermercados_1.654.435,Ricoy,Guarapiranga,Rua,Estr do Guarapiranga 3440,Jd. Santa Tereza,04901000,Hipermercados e Supermercados,-23.649784,-46.805503,POINT (-46.805503 -23.649784)
Hipermercados e Supermercados_1.654.926,Assaí Atacadista,Assaí Atacadista,Rua,Av. Nordestina,Vila Americana,08032000,Hipermercados e Supermercados,-22.738712,-47.330784,POINT (-47.330784 -22.738712)
Hipermercados e Supermercados_1.654.936,Assaí Atacadista,Assaí Atacadista,Rua,Av. Sylvio Torres,Conj. Hab. Padre Jose de Anchieta,03589010,Hipermercados e Supermercados,-23.338909,-47.675531,POINT (-47.675531 -23.338909)
Hipermercados e Supermercados_1.655.908,Dia%,São Paulo - Pires do Rio II,Rua,Av Pires Do Rio 2645,Jd São Sebastião,08041000,Hipermercados e Supermercados,-23.803111,-45.400639,POINT (-45.400639 -23.803111)
Hipermercados e Supermercados_1.656.001,Dia%,Vila Santa Catarina,Rua,R Conselheiro Elias De Carvalho 475,Vila Santa Catarina,04373000,Hipermercados e Supermercados,-22.456828,-47.521792,POINT (-47.521792 -22.456828)
Hipermercados e Supermercados_1.656.002,Dia%,Jardim Maracanã,Rua,Av João Paulo I 1935,Jd Maracana,02842280,Hipermercados e Supermercados,-23.642881,-46.809086,POINT (-46.809086 -23.642881)
Hipermercados e Supermercados_1.656.012,Dia%,São Paulo - Santa Catarina,Rua,Av Santa Catarina 548,Vila Santa Catarina,04635001,Hipermercados e Supermercados,-29.194475,-49.834325,POINT (-49.834325 -29.194475)
Hipermercados e Supermercados_1.656.397,Sonda,Água Branca,Rua,Av Francisco Matarazzo 892,Água Branca,05003020,Hipermercados e Supermercados,-23.633018,-46.515757,POINT (-46.515757 -23.633018)
Hipermercados e Supermercados_1.656.403,Carrefour Bairro,Carrefour Bairro Interlagos,Rua,Av. Interlagos,Estrada Rio Branco,04777000,Hipermercados e Supermercados,-23.170956,-46.892006,POINT (-46.892006 -23.170956)
Hipermercados e Supermercados_1.656.595,Assaí Atacadista,Assaí Atacadista,Rua,Av. Condessa Elizabeth de Robiano,Jardim America da Penha,03704900,Hipermercados e Supermercados,-22.771303,-47.148817,POINT (-47.148817 -22.771303)
Hipermercados e Supermercados_1.656.878,Carrefour,Crfo Pinheiros,Rua,Av das Nações Unidas 15187,Vila Gomes,04794000,Hipermercados e Supermercados,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Hipermercados e Supermercados_1.656.887,Carrefour,Crfo Anchieta,Rua,Via Anchieta 3398,Vila Veremelha,04246900,Hipermercados e Supermercados,-23.681129,-46.557537,POINT (-46.557537 -23.681129)
Hipermercados e Supermercados_2.514.767,Dia%,Estrada do Campo Limpo II,Rua,Estr Do Campo Limpo 800,Jardim Piracuama,05777000,Hipermercados e Supermercados,-23.472259,-46.308702,POINT (-46.308702 -23.472259)
Hipermercados e Supermercados_3.958.647,D´Avó,Oratório,Rua,Av do Oratório 4500,Vila Industrial,03220200,Hipermercados e Supermercados,-22.6822,-47.667443,POINT (-47.667443 -22.6822)
Hipermercados e Supermercados_4.226.522,Mini Mercado Extra,Mini Mercado Extra,Rua,Estr. de Itapecerica,Vila Maracana,05835005,Hipermercados e Supermercados,-23.164859,-46.627972,POINT (-46.627972 -23.164859)
Hipermercados e Supermercados_4.226.543,Mini Mercado Extra,Mini Mercado Extra,Rua,Av. Águas de São Pedro,Parada Inglesa,02302070,Hipermercados e Supermercados,-23.549557,-46.354143,POINT (-46.354143 -23.549557)
Hipermercados e Supermercados_4.704.463,Mini Mercado Extra,Mini Mercado Extra,Rua,R. Martins Fontes,Centro Histórico de São Paulo,01050000,Hipermercados e Supermercados,-23.665601,-46.60293,POINT (-46.60293 -23.665601)
Hipermercados e Supermercados_4.770.094,Assaí Atacadista,Assaí Atacadista,Rua,Av. Sen. Teotônio Vilela,Jardim Casa Grande,04858001,Hipermercados e Supermercados,-23.699525,-46.596705,POINT (-46.596705 -23.699525)
Hipermercados e Supermercados_5.334.920,Mini Mercado Extra,Mini Mercado Extra,Rua,R. Jaguaribe,Vila Buarque,01224001,Hipermercados e Supermercados,-23.45523,-46.550608,POINT (-46.550608 -23.45523)
Hipermercados e Supermercados_5.334.932,Mini Mercado Extra,Mini Mercado Extra,Rua,R. Guararapes,Cidade Monções,04561004,Hipermercados e Supermercados,-23.476468,-46.559979,POINT (-46.559979 -23.476468)
Hipermercados e Supermercados_5.379.615,Assaí Atacadista,Assaí Atacadista,Rua,Av. Ragueb Chohfi,Jardim Três Marias,08375000,Hipermercados e Supermercados,-20.960386,-48.489801,POINT (-48.489801 -20.960386)
Hipermercados e Supermercados_5.379.617,Assaí Atacadista,Assaí Atacadista,Rua,Av. Santa Catarina,Vila Santa Catarina,04378300,Hipermercados e Supermercados,-23.39396935,-49.51227955060724,POINT (-49.51227955060724 -23.39396935)
Hipermercados e Supermercados_5.380.812,Minuto Pão de Açúcar,Minuto Pão de Açúcar,Rua,R. Barão de Melgaço,Real Parque,05684030,Hipermercados e Supermercados,-24.061125,-46.559202,POINT (-46.559202 -24.061125)
Hipermercados e Supermercados_6.407.818,Roldão,Roldão Atacadista,Rua,R. Nossa Sra. do Bom Conselho,Chacara Nossa Sra. do Bom Conselho,05763470,Hipermercados e Supermercados,-8.149389,-36.369358,POINT (-36.369358 -8.149389)
Hipermercados e Supermercados_6.515.597,Carrefour Express,Carrefour Express,Rua,R. Augusta,Centro,01305100,Hipermercados e Supermercados,-23.500047999128203,-46.87207595288537,POINT (-46.87207595288537 -23.500047999128203)
Hipermercados e Supermercados_6.515.637,Carrefour Express,Carrefour Express Rodrigues Abreu,Rua,Praça Rodrigues de Abreu,Praça Rodrigues de Abreu,04004080,Hipermercados e Supermercados,-21.134831,-48.982228,POINT (-48.982228 -21.134831)
Hipermercados e Supermercados_6.515.647,Carrefour Express,Carrefour Express Shopping Nações Unidas,Shopping Center,Av. das Nações Unidas,Cidade Monções,04578910,Hipermercados e Supermercados,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Hipermercados e Supermercados_6.515.655,Carrefour Express,Carrefour Express Verbo Divino,Rua,R. Verbo Divino,Chácara Santo Antônio,04719002,Hipermercados e Supermercados,-23.618596,-46.573278,POINT (-46.573278 -23.618596)
Hipermercados e Supermercados_6.515.660,Carrefour Express,Carrefour Express West Plaza 02,Rua,Av. Antártica,Água Branca,05003900,Hipermercados e Supermercados,-22.73634,-47.600326,POINT (-47.600326 -22.73634)
Hipermercados e Supermercados_7.330.919,Assaí Atacadista,Assaí Atacadista,Shopping Center,Av. Aricanduva,Jardim Marília,03527900,Hipermercados e Supermercados,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Hipermercados e Supermercados_10.051.702,Pão de Açúcar,,Rua,"Rua Rio Grande, 185", Jardim Campos,8151635,Hipermercados e Supermercados,-23.4693898,-46.3404677,POINT (-46.3404677 -23.4693898)
Hortifruti_10.572.976,Hortifruti,Hortifruti,Rua,Rua Carvalho do Brasil, Jardim das Camélias,08050290,Hortifruti,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Hortifruti_1.654.077,Oba Hortifruti,Santana Tolle,Rua,Praça Coronel-Polícia Militar Paulo de Tarso Augusto, Santana,02405001,Hortifruti,-22.664013,-47.697473,POINT (-47.697473 -22.664013)
Hortifruti_1.655.066,Oba Hortifruti,Penha,Rua,Rua Pires da Mota, Jardim América da Penha,03653000,Hortifruti,-22.771303,-47.148817,POINT (-47.148817 -22.771303)
Hospital_10.138.831,,Unidade de Internacao de Covid Hospital Dia M Boi Mirim I,Rua,"R Philipe de Vitry, 280",Jd Santa Josefina,05819080,Hospital,49.02017,12.095035,POINT (12.095035 49.02017)
Hospital_10.140.376,,Hospital Vidas Alta Complexidade,Rua,"R Professora Maria de Lourdes de Souza Nogueira, 89",Vila Gea,04692000,Hospital,-20.966883,-50.226265,POINT (-50.226265 -20.966883)
Hospital_10.140.395,,Upa Jabaquara,Rua,"R Rua Cruz das Almas, 290",Vila Campestre,04330060,Hospital,-23.431313,-46.42917,POINT (-46.42917 -23.431313)
Hospital_2.255.804,,Hc Da Fmusp Instituto Do Coracao Incor Sao Paulo,Rua,"Av Dr Eneas De Carvalho Aguiar, 44",Cerqueira Cesar,05403000,Hospital,-23.0349,-49.165198,POINT (-49.165198 -23.0349)
Hospital_2.255.881,,Premier Residence Hospital,Rua,"R Jurubatuba, 461",Vila Cordeiro,04583100,Hospital,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Hospital_2.255.892,,Hosp Sta Maggiore Analia Franco,Rua,"R Jose De Oscar De Abreu Sampaio, 376",Jardim Analia Franco,01333000,Hospital,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Hospital_2.255.908,,Complexo Hospitalar Paulista,Rua,"R Antonio Carlos, 122",Cerqueira Cesar,01309010,Hospital,-23.427721,-46.52032,POINT (-46.52032 -23.427721)
Hospital_2.255.927,,Psm Balneario Sao Jose,Rua,"R Gaspar Leme, 200",Balneario Sao Jose,04864050,Hospital,-23.633551,-46.577273,POINT (-46.577273 -23.633551)
Hospital_5.901.175,,Hospital Sancta Maggiore,Rua,"R Juaguaribe, 144",Vila Buarque,01224000,Hospital,-23.454727,-46.550254,POINT (-46.550254 -23.454727)
Petshop_10.092.773,Petz,Petz Nações Unidas,Rua,"Av das Nações Unidas, 20727",Vila Almeida,04795100,Petshop,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Petshop_10.304.543,Cobasi,Cobasi Carrefour Nações,Supermercado,Av das Nações Unidas 15187,Chácara Santo Antônio,47940000,Petshop,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Petshop_10.395.530,Petz,Petz Pão de Açúcar Jabaquara,Supermercado,Av Engenheiro Armando Arruda Pereira 2022,Cidade Vargas,04308001,Petshop,-23.633858,-46.579487,POINT (-46.579487 -23.633858)
Petshop_4.700.737,Petz,Petz Anália Franco,Rua,"Av Regente Feijó, 677",Vila Regente Feijó,03342000,Petshop,-22.2221762306381,-51.303360983066064,POINT (-51.303360983066064 -22.2221762306381)
Petshop_4.700.782,Petland,Higienópolis,Rua,Pça Vila Boim 20,Higienópolis,01241010,Petshop,-20.834597,-49.392217,POINT (-49.392217 -20.834597)
Petshop_7.057.509,Petland,Petland Vila Santa Clara,Rua,Av. Sapopemba 2824,Santa Clara,03345000,Petshop,-22.796107,-45.222032,POINT (-45.222032 -22.796107)
Petshop_7.057.516,Petz,Petz Taboão da Serra,Rua,"R do Tesouro, 662",Taboão da Serra,06754190,Petshop,-23.608249681881368,-46.75941812012948,POINT (-46.75941812012948 -23.608249681881368)
Restaurante_10.983.306,Brasileirinho,Brasileirinho Delivery,Rua,R. Dr. Maurício de Lacerda,São Judas,04303192,Restaurante,-22.71503,-47.632519,POINT (-47.632519 -22.71503)
Restaurante_10.983.831,Jeronimo Smash Burger,Jeronimo Burger Shopping Light,Rua,Centro Histórico,Centro Histórico,01048000,Restaurante,-23.4460209,-46.9182222,POINT (-46.9182222 -23.4460209)
Restaurante_10.984.782,Patroni Pizza,Patroni Pizza,Rua,Av. das Nações Unidas,Jurubatuba,04295030,Restaurante,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Restaurante_10.984.842,Domino´s Pizza,Dominos Pizza Sao Miguel,Rua,Av. São Miguel,Jardim Cotinha,03870100,Restaurante,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Restaurante_10.984.924,Jeronimo Smash Burger,Jeronimo Burger West Plaza,Rua,Av. Francisco Matarazzo,Água Branca,05003100,Restaurante,-22.751938,-47.629119,POINT (-47.629119 -22.751938)
Restaurante_10.985.084,Brasileirinho,Restaurante Brasileirinho,Rua,R. Estevão Fernandes,Jardim das Flores,04913130,Restaurante,-23.536505,-46.79336,POINT (-46.79336 -23.536505)
Restaurante_10.987.389,Divino Fogão,Divino Fogao Shopping SP Market,Rua,Av. das Nações Unidas,Jurubatuba,04795000,Restaurante,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Restaurante_10.988.706,Patroni Pizza,Patroni Pizza,Rua,Av. Dr. Francisco Mesquita,Jardim Ibitirama,03153001,Restaurante,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Restaurante_10.989.492,Outback,Outback Steakhouse Shopping Patio Higienopolis,Rua,Av. Americo Buaiz,Higienópolis,01238000,Restaurante,-20.822078,-49.370524,POINT (-49.370524 -20.822078)
Restaurante_10.992.957,Domino´s Pizza,Dominos Pizza Chacara Santo Antonio,Rua,Rua Alexandre Dumas,Chácara Santo Antônio (zona Sul),04717003,Restaurante,-23.618596,-46.573278,POINT (-46.573278 -23.618596)
Restaurante_10.993.178,Outback,Outback Steakhouse,Rua,Av. Francisco Matarazzo,Água Branca,01141060,Restaurante,-22.751938,-47.629119,POINT (-47.629119 -22.751938)
Restaurante_10.993.483,Divino Fogão,Divino Fogao Shopping West Plaza,Rua,Av. Antártica,Água Branca,05003020,Restaurante,-22.73634,-47.600326,POINT (-47.600326 -22.73634)
Restaurante_10.993.774,Divino Fogão,Divino Fogao Shopping Campo Limpo,Rua,Estr. do Campo Limpo,Vila Prel,05777001,Restaurante,-22.109489,-49.070391,POINT (-49.070391 -22.109489)
Restaurante_10.994.975,Coco Bambu,Coco Bambu SP Market Restaurante Peixe Camarao Carne Lagosta Sao Paulo SP,Rua,Av. das Nações Unidas,Vila Almeida,04795000,Restaurante,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Restaurante_10.995.031,Outback,Outback Steakhouse,Rua,Av. das Nações Unidas,Vila Gertrudes,04794000,Restaurante,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Restaurante_10.995.637,Almanara,Almanara Shopping Jk,Rua,Avenida Presidente Juscelino Kubitschek,Vila Nova Conceição,04543011,Restaurante,-23.695965,-46.617871,POINT (-46.617871 -23.695965)
Restaurante_10.995.677,Jeronimo Smash Burger,Jeronimo Burger SP Market,Rua,Av. das Nações Unidas,Vila Almeida,04795000,Restaurante,-23.779579,-45.358564,POINT (-45.358564 -23.779579)
Restaurante_10.996.205,Outback,Outback Steakhouse Shopping Frei Caneca,Rua,R. Frei Caneca,Cerqueira César,01307001,Restaurante,-23.643428,-46.527638,POINT (-46.527638 -23.643428)
Restaurante_10.996.510,Outback,Outback Steakhouse,Rua,Av. das Nações Unidas,Jurubatuba,04795000,Restaurante,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Restaurante_10.996.530,Divino Fogão,Divino Fogao Ibirapuera,Rua,Av Ibirapuera,Alameda dos Jurupis,04029200,Restaurante,-23.407596,-46.660995,POINT (-46.660995 -23.407596)
Restaurante_10.997.868,Divino Fogão,Divino Fogao Aricanduva,Rua,Av. Aricanduva,Jardim Marília,03526000,Restaurante,-23.652387,-46.533937,POINT (-46.533937 -23.652387)
Restaurante_10.999.891,Outback,Outback Shopping Analia Franco,Rua,R. Anália Franco,Vila Reg. Feijó,03344040,Restaurante,-20.53751,-47.40203,POINT (-47.40203 -20.53751)
Restaurante_11.000.320,Paris 6,Paris 6 Shopping SP Market,Rua,Av. das Nações Unidas,Jurubatuba,04795000,Restaurante,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Restaurante_11.000.600,Outback,Outback Steakhouse,Rua,Estr. do Campo Limpo,Vila Pirajussara,05777970,Restaurante,-23.665478,-46.799895,POINT (-46.799895 -23.665478)
Restaurante_11.000.945,Jeronimo Smash Burger,Jeronimo Burger Parque da Cidade,Rua,Av. das Nações Unidas,Chácara Santo Antônio,04794000,Restaurante,-23.5247,-46.758439,POINT (-46.758439 -23.5247)
Restaurante_11.002.726,Almanara,Almanara Basilio da Gama,Rua,R. Basílio da Gama,Centro Histórico de São Paulo,01046020,Restaurante,-23.397767,-46.71665,POINT (-46.71665 -23.397767)
Restaurante_11.002.947,Outback,Outback Steakhouse Shopping Bourbon,Rua,R. Turiassu,Água Branca,05005900,Restaurante,-22.751938,-47.629119,POINT (-47.629119 -22.751938)
Restaurante_11.003.294,Frango Assado,Rick Frango Assado,Rua,R. Porto Amazonas,Jardim Brasil,08210780,Restaurante,-21.147793,-48.975679,POINT (-48.975679 -21.147793)
Shopping Center_358283,,West Plaza,Rua,Av Francisco Matarazzo S/N,Água Branca,05003100,Shopping Center,-22.751938,-47.629119,POINT (-47.629119 -22.751938)
Shopping Center_358292,,Raposo Shopping,Rua,Rod Raposo Tavares Km 145,Jd Boa Vista,05577200,Shopping Center,-23.638568,-46.561456,POINT (-46.561456 -23.638568)
Shopping Center_358597,,Cidade Jardim,Rua,Av Magalhães de Castro 12000,Real Parque,05502001,Shopping Center,-23.02823,-45.573358,POINT (-45.573358 -23.02823)
