id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Hipermercados e Supermercados_1.655.318,Dia%,São Paulo - Eiras Garcia,Rua,R Manoel Alonso Esteves 21,Butantã,05589-020,Hipermercados e Supermercados,-23.574984,-46.739533
Hipermercados e Supermercados_1.655.319,Dia%,São Paulo - Imperatriz Leopoldina,Rua,Av Imperatriz Leopoldina 1444,Vila Leopoldina,05305-002,Hipermercados e Supermercados,-23.533932,-46.728683
Hipermercados e Supermercados_1.655.322,Dia%,São Paulo - Vila Mariana,Rua,R Humberto I 335,Vila Mariana,04018-030,Hipermercados e Supermercados,-23.583015,-46.642435
Hipermercados e Supermercados_1.655.324,Dia%,São Paulo - Buenos Aires,Rua,R Alagoas 487,Consolação,01242-001,Hipermercados e Supermercados,-23.546473,-46.659019
Hipermercados e Supermercados_1.655.538,Carrefour,Crfo Penha,Rua,Av Amador Bueno da Veiga 2521,Penha de França,03653-000,Hipermercados e Supermercados,-23.522491,-46.521228
Hipermercados e Supermercados_1.655.540,Carrefour,Crfo Metrocar,Rua,Av Engenheiro George Corbisier 273,Jabaquara,04345-000,Hipermercados e Supermercados,-23.639212,-46.641955
Hipermercados e Supermercados_1.655.545,Mini Mercado Extra,Mini Mercado Extra,Rua,R. Tuiuti,Tatuapé,03307-000,Hipermercados e Supermercados,-23.53794,-46.575517
Hipermercados e Supermercados_1.655.554,Dia%,São Paulo - Augusta,Rua,R Augusta 921,Consolação,01305-100,Hipermercados e Supermercados,-23.553037,-46.65451
Hipermercados e Supermercados_1.655.555,Dia%,Jardim Esmeralda,Rua,Av Do Rio Pequeno 1735,Jardim Esmeralda,05379-000,Hipermercados e Supermercados,-23.652387,-46.533937
Hipermercados e Supermercados_1.655.560,Carrefour,Carrefour Brooklin,Rua,Av Santo Amaro 4815,Santo Amaro,04701-000,Hipermercados e Supermercados,-23.626024,-46.686583
Hipermercados e Supermercados_1.655.603,Dia%,São Paulo - Santa Cruz,Rua,R Santa Cruz 2102,Vila Mariana,04122-002,Hipermercados e Supermercados,-23.602813,-46.6185
Hipermercados e Supermercados_1.655.604,Dia%,José Neves - São Paulo,Rua,R José Neves 639,Vila São Paulo,04650-141,Hipermercados e Supermercados,-23.563829,-46.405382
Hipermercados e Supermercados_1.655.606,Dia%,São Paulo - Alexandre Dumas,Rua,R Alexandre Dumas 959,Chacara Sto Antonio,04717-002,Hipermercados e Supermercados,-23.634523,-46.700101
Hipermercados e Supermercados_1.655.607,Dia%,Guaianazes,Rua,Av Souza Ramos 151,Guaianazes,08490-490,Hipermercados e Supermercados,-23.581853,-46.409691
Hipermercados e Supermercados_1.655.608,Dia%,São Paulo - Santo Amaro IIi,Rua,Av Santo Amaro 5394,Santo Amaro,04702-000,Hipermercados e Supermercados,-23.628824,-46.689234
Hipermercados e Supermercados_1.655.610,Dia%,Imirim II - São Paulo,Rua,Av Imirim 1534,Santana,02464-200,Hipermercados e Supermercados,-23.492382,-46.648582
Hipermercados e Supermercados_1.655.704,Dia%,Artur Alvim,Rua,R César Diaz 19,Artur Alvim,03591-000,Hipermercados e Supermercados,-23.553373,-46.484322
Hipermercados e Supermercados_1.655.748,Dia%,São Paulo - Santo Amaro,Rua,Av Santo Amaro 1050,V. Nova Conceição,04506-001,Hipermercados e Supermercados,-23.639888,-46.700715
Hipermercados e Supermercados_1.655.774,Dia%,Sumarezinho,Rua,R Purpurina 170,Sumarezinho,05435-030,Hipermercados e Supermercados,-23.553024,-46.690306
Hipermercados e Supermercados_1.655.806,Dia%,São Paulo - Zilda,Rua,R Zilda 829,Casa Verde Alta,02545-001,Hipermercados e Supermercados,-23.506079,-46.656433
Hipermercados e Supermercados_1.655.807,Dia%,São Paulo - Nhambiquaras,Rua,Al Dos Nhambiquaras 1161,Indianópolis,04090-012,Hipermercados e Supermercados,-23.60872,-46.660944
Hipermercados e Supermercados_1.655.813,Dia%,São Paulo - Fiação da Saúde,Rua,R Fiação Da Saúde 341,Vila Saúde,04144-020,Hipermercados e Supermercados,-23.61844,-46.637558
Hipermercados e Supermercados_1.655.814,Dia%,Vila Santa Clara,Rua,Av Sapopemba 2635,Vila Santa Clara,03345-001,Hipermercados e Supermercados,-22.796107,-45.222032
Hipermercados e Supermercados_1.655.825,Dia%,São Paulo - Barão de Limeira,Rua,Al Barão De Limeira 1114,Campos Eliseos,01202-002,Hipermercados e Supermercados,-23.53222,-46.649417
Hipermercados e Supermercados_1.655.826,Dia%,São Paulo - Pires do Rio IIi,Rua,Av Pires Do Rio 4144,Jd Norma,08240-005,Hipermercados e Supermercados,-23.529579,-46.45236
Hipermercados e Supermercados_1.655.850,Sonda,Itaberaba,Rua,Av Itaberaba 1853,Itaberaba,3825-8650,Hipermercados e Supermercados,-23.529571,-46.803609
Hipermercados e Supermercados_1.655.853,Assaí Atacadista,Assaí Atacadista,Rua,Av. Águia de Haia,Parque Paineiras,03694-000,Hipermercados e Supermercados,-22.733727,-48.552198
Hipermercados e Supermercados_1.655.881,Dia%,Jardim Santo Elias,Rua,Av Elísio Cordeiro De Siqueira 872,Jd Santo Elias,05136-001,Hipermercados e Supermercados,-23.498837,-46.746732
Hipermercados e Supermercados_1.655.883,Dia%,Vila dos Remédios,Rua,R Agamenon Magalhães 564,Vila dos Remédios,05105-090,Hipermercados e Supermercados,-23.519732,-46.753139
Hipermercados e Supermercados_1.655.885,Dia%,Socorro,Rua,Av Do Rio Bonito 1955,Socorro,04776-003,Hipermercados e Supermercados,-23.689439,-46.70135
Hipermercados e Supermercados_1.655.886,Dia%,São Paulo - Conceição,Rua,Av Conceição 3780,Vila Maria,02135-001,Hipermercados e Supermercados,-23.495235,-46.581077
Hipermercados e Supermercados_1.655.888,Dia%,Tatuapé,Rua,R Serra Do Japi 926,Tatuapé,03309-000,Hipermercados e Supermercados,-23.547535,-46.568877
Hipermercados e Supermercados_1.655.889,Dia%,Teodoro Sampaio II,Rua,R Teodoro Sampaio 599,Pinheiros,05405-050,Hipermercados e Supermercados,-23.557092,-46.676203
Hipermercados e Supermercados_1.655.890,Dia%,Grajaú,Rua,R Domênico Cimarosa 133,Grajaú,04843-050,Hipermercados e Supermercados,-23.737598,-46.695346
Hipermercados e Supermercados_1.655.891,Dia%,São Paulo - Av. Imperador,Rua,Av Do Imperador 4202,Pq Guarani,08051-970,Hipermercados e Supermercados,-20.499721,-48.944746
Hipermercados e Supermercados_1.655.895,Dia%,São Paulo - Pe. Arlindo II,Rua,Av Padre Arlindo Vieira 3255,Sacomã,04166-003,Hipermercados e Supermercados,-23.646119,-46.608398
Hipermercados e Supermercados_1.655.903,Dia%,São Paulo - Vila Bancária,Rua,Estr Da Barreira Grande 1500,Vila Bancária,03916-000,Hipermercados e Supermercados,-23.585117,-46.520945
Hipermercados e Supermercados_1.655.908,Dia%,São Paulo - Pires do Rio II,Rua,Av Pires Do Rio 2645,Jd São Sebastião,08041-000,Hipermercados e Supermercados,-23.803111,-45.400639
Hipermercados e Supermercados_1.655.912,Dia%,São Paulo - Guapira,Rua,Av Guapira 1963,Tucuruvi,02265-002,Hipermercados e Supermercados,-23.472063,-46.587698
Hipermercados e Supermercados_1.655.922,Dia%,São João Clímaco,Rua,Estr Das Lagrimas 3554,São João Clímaco,04244-000,Hipermercados e Supermercados,-23.629996,-46.587634
Hipermercados e Supermercados_1.655.925,Dia%,Vila das Mercês,Rua,R Dom Vilares 1070,Vila das Mercês,04160-001,Hipermercados e Supermercados,-23.779579,-45.358564
Hipermercados e Supermercados_1.655.930,Dia%,São Paulo - Santo Antônio,Rua,R Santo Antônio 471,República,01314-000,Hipermercados e Supermercados,-23.550974,-46.64314
Hipermercados e Supermercados_1.655.963,Dia%,São Paulo - Dom João Nery,Rua,Estr Dom João Nery 3341,Jd Bartira,08151-000,Hipermercados e Supermercados,-23.521454,-46.399402
Hipermercados e Supermercados_1.655.964,Dia%,Vila Jaragua,Rua,Estr Turística Do Jaraguá 1170,Vila Jaragua,05161-000,Hipermercados e Supermercados,-23.484663,-46.754852
Hipermercados e Supermercados_1.655.966,Dia%,São Paulo - Teodoro Sampaio,Rua,R Teodoro Sampaio 1916,Pinheiros,05406-150,Hipermercados e Supermercados,-23.563023,-46.687418
Hipermercados e Supermercados_1.655.967,Dia%,São Paulo - Sapopemba V,Rua,Av Sapopemba 12002,São Rafael,03989-000,Hipermercados e Supermercados,-23.613648,-46.49234
Hipermercados e Supermercados_1.655.972,Dia%,São Paulo - Higienópolis,Rua,R Dona Veridiana 78,Higienópolis,01238-010,Hipermercados e Supermercados,-23.540235,-46.650823
Hipermercados e Supermercados_1.655.974,Dia%,São Paulo - Tito,Rua,R Tito 1132,Lapa,05051-001,Hipermercados e Supermercados,-23.528087,-46.702787
Hipermercados e Supermercados_1.655.976,Dia%,São Paulo - Parque Fernanda,Rua,Estr De Itapecerica 7970,Pq Fernanda,05858-002,Hipermercados e Supermercados,-23.667975,-46.784379
Hipermercados e Supermercados_1.655.980,Dia%,São Paulo - Antônio Moura Andrade,Rua,R Antônio Moura Andrade 320,Itaquera,08210-660,Hipermercados e Supermercados,-23.532806,-46.442942
Hipermercados e Supermercados_1.655.983,Dia%,São Paulo - Napoleão de Barros,Rua,R Napoleão De Barros 1375,Vila Clementino,04024-003,Hipermercados e Supermercados,-23.603432,-46.644303
Hipermercados e Supermercados_1.655.986,Dia%,São Paulo - Pires do Rio,Rua,Av Pires Do Rio 624,São Miguel Paulista,08020-000,Hipermercados e Supermercados,-23.501948,-46.442909
Hipermercados e Supermercados_1.655.987,Dia%,São Paulo - Julio Buono II,Rua,Av Júlio Buono 1842,Vila Gustavo,02201-001,Hipermercados e Supermercados,-23.779579,-45.358564
Hipermercados e Supermercados_1.655.990,Dia%,Ponte Rasa,Rua,Av Águia De Haia 3592,Ponte Rasa,03889-000,Hipermercados e Supermercados,-23.514282,-46.476496
Hipermercados e Supermercados_1.655.992,Dia%,São Paulo - Belém,Rua,R Júlio de Castilho 985,Belem,03059-005,Hipermercados e Supermercados,-23.540274,-46.591572
Hipermercados e Supermercados_1.655.998,Dia%,São Paulo - Consolação,Rua,R Da Consolação 3106,Cerqueira Cesar,01416-000,Hipermercados e Supermercados,-23.559681,-46.667312
Hipermercados e Supermercados_1.656.000,Dia%,São Paulo - Nossa Senhora do Sabará,Rua,Av Nossa Senhora Do Sabará 3661,Vila Emir,04447-020,Hipermercados e Supermercados,-23.685136,-46.680509
Hipermercados e Supermercados_1.656.001,Dia%,Vila Santa Catarina,Rua,R Conselheiro Elias De Carvalho 475,Vila Santa Catarina,04373-000,Hipermercados e Supermercados,-22.456828,-47.521792
Hipermercados e Supermercados_1.656.002,Dia%,Jardim Maracanã,Rua,Av João Paulo I 1935,Jd Maracana,02842-280,Hipermercados e Supermercados,-23.642881,-46.809086
Hipermercados e Supermercados_1.656.004,Dia%,Celso Garcia,Rua,Av Celso Garcia 4105,Tatuapé,03064-000,Hipermercados e Supermercados,-23.535643,-46.572634
Hipermercados e Supermercados_1.656.006,Dia%,São Paulo - Boturussu,Rua,Av Boturussu 577,Ermelino Matarazzo,03802-010,Hipermercados e Supermercados,-23.502122,-46.48815
Hipermercados e Supermercados_1.656.008,Dia%,São Paulo - Pe. Antônio J dos Santos,Rua,Av Padre Antônio J. Dos Santos 509,Santo Amaro,04563-011,Hipermercados e Supermercados,-23.639888,-46.700715
Hipermercados e Supermercados_1.656.012,Dia%,São Paulo - Santa Catarina,Rua,Av Santa Catarina 548,Vila Santa Catarina,04635-001,Hipermercados e Supermercados,-29.194475,-49.834325
Hipermercados e Supermercados_1.656.013,Dia%,São Paulo - Mooca II,Rua,R Da Mooca 3336,Mooca,03165-000,Hipermercados e Supermercados,-23.557483,-46.593112
Hipermercados e Supermercados_1.656.014,Dia%,São Paulo - Souza Bandeira,Rua,R Souza Bandeira 541,Vila Matilde,03559-000,Hipermercados e Supermercados,-23.544756,-46.500454
Hipermercados e Supermercados_1.656.015,Dia%,Luis Góis,Rua,R Luís Góis 877,Saúde,04043-300,Hipermercados e Supermercados,-23.604314,-46.636108
Hipermercados e Supermercados_1.656.016,Dia%,Jardim Nova Utinga,Rua,Av Do Oratório 5994,Jd Nova Utinga,03220-300,Hipermercados e Supermercados,-23.608711,-46.52394
Hipermercados e Supermercados_1.656.021,Dia%,Sacomã,Rua,Av Padre Arlindo Vieira 1900,Sacomã,04166-002,Hipermercados e Supermercados,-23.636853,-46.606813
Hipermercados e Supermercados_1.656.023,Dia%,São Paulo - Valdemar Carlos Pereira,Rua,Av Valdemar Carlos Pereira 1251,Vila Talarico,03533-003,Hipermercados e Supermercados,-23.544962,-46.514742
Hipermercados e Supermercados_1.656.025,Dia%,Vila Nova Iorque,Rua,Av Pastor Cícero Canuto De Lima 463,Vila Nova Iorque,03901-000,Hipermercados e Supermercados,-23.579949,-46.508156
Hipermercados e Supermercados_1.656.027,Dia%,São Paulo - Gentil de Moura,Rua,Av Doutor Gentil De Moura 372,Vila D Pedro I,04278-000,Hipermercados e Supermercados,-23.602662,-46.611179
Hipermercados e Supermercados_1.656.028,Dia%,São Paulo - Imirim,Rua,Av Imirim 2935,Imirim,02465-300,Hipermercados e Supermercados,-23.481829,-46.655232
Hipermercados e Supermercados_1.656.073,Sonda,Tatuapé,Rua,R Apucarana 1000,Tatuapé,03311-002,Hipermercados e Supermercados,-23.546723,-46.563669
Hipermercados e Supermercados_1.656.102,Carrefour,Crfo Cambuci Lion,Shopping Center,Pça Alberto Lion 100,Cambuci,01515-000,Hipermercados e Supermercados,-23.564224,-46.612458
Hipermercados e Supermercados_1.656.103,Carrefour,Crfo Villa Lobos,Rua,Av José César de Oliveira S/N,Vila Leopoldina,05317-000,Hipermercados e Supermercados,-23.540667,-46.732318
Hipermercados e Supermercados_1.656.134,Dia%,Nossa Senhora do Carmo,Rua,Av Maria Luisa Americano 1761,Jd N Sra do Carmo,08275-000,Hipermercados e Supermercados,-8.241457,-35.420788
Hipermercados e Supermercados_1.656.138,Dia%,São Paulo - Cantagalo,Rua,R Cantagalo 1508,Tatuapé,03319-001,Hipermercados e Supermercados,-23.544499,-46.559468
Hipermercados e Supermercados_1.656.145,Dia%,São Paulo - Orfanato,Rua,R Do Orfanato 466,Vila Prudente,03131-010,Hipermercados e Supermercados,-23.581075,-46.584369
Hipermercados e Supermercados_1.656.148,Dia%,São Paulo - Vila Formosa,Rua,Av João Xxiii 42,Vila Formosa,03361-000,Hipermercados e Supermercados,-23.570718,-46.539857
Hipermercados e Supermercados_1.656.149,Dia%,São Paulo - Jardim Japão,Rua,Pça Morro Do Chapéu 409,Jardim Japão,02221-130,Hipermercados e Supermercados,-23.486681,-46.578477
Hipermercados e Supermercados_1.656.150,Dia%,São Paulo - Yervant,Rua,Av Yervant Kissajikian 3628,Cidade Ademar,04428-000,Hipermercados e Supermercados,-23.68482,-46.648658
Hipermercados e Supermercados_1.656.151,Dia%,Lins de Vasconcelos,Rua,Av Lins De Vasconcelos 733,Cambuci,01537-000,Hipermercados e Supermercados,-23.569741,-46.622172
Hipermercados e Supermercados_1.656.154,Dia%,São Paulo - Perus,Rua,Av Doutor Sílvio De Campos 424,Perus,05204-000,Hipermercados e Supermercados,-23.40648,-46.7663
Hipermercados e Supermercados_1.656.156,Dia%,Vila Livieiro,Rua,R Geovanni Conegliano 622,Vila Liviero,04186-020,Hipermercados e Supermercados,-23.652782,-46.600888
Hipermercados e Supermercados_1.656.159,Dia%,Jardim Pedreira,Rua,Estr De Alvarenga 981,Jd Pedreira,04462-000,Hipermercados e Supermercados,-23.698229,-46.671939
Hipermercados e Supermercados_1.656.163,Dia%,São Paulo - Julio Buono,Rua,Av Júlio Buono 398,Vila Gustavo,02201-000,Hipermercados e Supermercados,-23.495209,-46.597766
Hipermercados e Supermercados_1.656.166,Dia%,Mooca,Rua,R Da Mooca 4444,Mooca,03165-000,Hipermercados e Supermercados,-23.561662,-46.583108
Hipermercados e Supermercados_1.656.167,Dia%,Padre Dangelo,Rua,R Padre Antônio Dangelo 143,Casa Verde,02516-040,Hipermercados e Supermercados,-23.509271,-46.661098
Hipermercados e Supermercados_1.656.170,Dia%,Perdizes,Rua,Av Professor Alfonso Bovero 647,Perdizes,05019-011,Hipermercados e Supermercados,-23.540088,-46.68296
Hipermercados e Supermercados_1.656.179,Dia%,Rego de Freitas - São Paulo,Rua,R Rego De Freitas 40,República,01220-010,Hipermercados e Supermercados,-23.542293,-46.640352
Hipermercados e Supermercados_1.656.180,Dia%,Jaguaré,Rua,Av Presidente Altino 570,Jaguaré,05323-001,Hipermercados e Supermercados,-23.55072,-46.748388
Hipermercados e Supermercados_1.656.181,Dia%,São Paulo - Ibitirama,Rua,R Ibitirama 1324,Vila Prudente,03134-001,Hipermercados e Supermercados,-23.591663,-46.580654
Hipermercados e Supermercados_1.656.182,Dia%,Jardim Elisio,Rua,R Henry Charles Potel 811,Jardim Elisio,02862-000,Hipermercados e Supermercados,-23.470532,-46.677452
Hipermercados e Supermercados_1.656.397,Sonda,Água Branca,Rua,Av Francisco Matarazzo 892,Água Branca,05003-020,Hipermercados e Supermercados,-23.633018,-46.515757
Hipermercados e Supermercados_1.656.398,Sonda,Parque da Mooca,Rua,R Capitão Pacheco e Chaves 500,Parque da Mooca,38600-000,Hipermercados e Supermercados,-23.582089,-46.592625
Hipermercados e Supermercados_1.656.403,Carrefour Bairro,Carrefour Bairro Interlagos,Rua,Av. Interlagos,Estrada Rio Branco,04777-000,Hipermercados e Supermercados,-23.170956,-46.892006
Hipermercados e Supermercados_1.656.441,Carrefour,Crfo Casa Verde,Rua,R Marambaia 200,Casa Verde,02513-000,Hipermercados e Supermercados,-23.513193,-46.654999
Hipermercados e Supermercados_1.656.586,Carrefour,Crfo Pirituba,Rua,Av Mutinga S/N,Pirituba,05154-000,Hipermercados e Supermercados,-23.484853,-46.723229
Hipermercados e Supermercados_1.656.588,Carrefour,Crfo Tatuape Celso Garcia,Rua,Av Salim Farah Maluf S/N,Tatuapé,03076-000,Hipermercados e Supermercados,-23.533086,-46.583328
Hipermercados e Supermercados_1.656.595,Assaí Atacadista,Assaí Atacadista,Rua,Av. Condessa Elizabeth de Robiano,Jardim America da Penha,03704-900,Hipermercados e Supermercados,-22.771303,-47.148817
Hipermercados e Supermercados_1.656.794,Carrefour,Crfo Giovani Gronchi,Rua,Av Alberto Augusto Alves 50,Vila Andrade,05724-030,Hipermercados e Supermercados,-23.642023,-46.734465
Hipermercados e Supermercados_1.656.811,Dia%,São Paulo - Yervant II,Rua,R Estanislau Moniusko 300,Vila Joaniza,04429-010,Hipermercados e Supermercados,-23.67653,-46.660325
Hipermercados e Supermercados_1.656.829,Extra Supermercado,Frei Caneca,Rua,R Frei Caneca 763,Consolação,01307-001,Hipermercados e Supermercados,-23.554454,-46.654382
Hipermercados e Supermercados_1.656.835,Dia%,Vila Carrão,Rua,R Francisca De Paula 880,Vila Carrão,03436-000,Hipermercados e Supermercados,-23.560527,-46.53208
Hipermercados e Supermercados_1.656.837,Mini Mercado Extra,Mini Mercado Extra,Rua,R. dos Pinheiros,Pinheiros,05422-010,Hipermercados e Supermercados,-23.566829,-46.685687
Hipermercados e Supermercados_1.656.838,Carrefour,Crfo Imigrantes,Rua,R Ribeiro Lacerda 940,Bosque da Saúde,04150-900,Hipermercados e Supermercados,-23.618123,-46.626866
Hipermercados e Supermercados_1.656.846,Sonda,Tremembé,Rua,Av Maria Amália L. de Azevedo 1251,Tremembé,39801-601,Hipermercados e Supermercados,-22.964119,-45.548887
Hipermercados e Supermercados_1.656.856,Carrefour,Crfo Pamplona,Shopping Center,R Pamplona 1704,Jardim Paulista,01405-002,Hipermercados e Supermercados,-23.570464,-46.661275
Hipermercados e Supermercados_1.656.878,Carrefour,Crfo Pinheiros,Rua,Av das Nações Unidas 15187,Vila Gomes,04794-000,Hipermercados e Supermercados,-23.5247,-46.758439
Hipermercados e Supermercados_1.656.882,Carrefour,Crfo Aricanduva,Rua,Av Rio das Pedras 555,Jardim Aricanduva,03452-000,Hipermercados e Supermercados,-23.56021,-46.516541
Hipermercados e Supermercados_1.656.887,Carrefour,Crfo Anchieta,Rua,Via Anchieta 3398,Vila Veremelha,04246-900,Hipermercados e Supermercados,-23.681129,-46.557537
Hipermercados e Supermercados_1.656.888,Carrefour,Crfo Raposo Tavares,Rua,Rod Raposo Tavares Km 17,Jardim Cambara,05577-901,Hipermercados e Supermercados,-23.586236,-46.811597
Hipermercados e Supermercados_1.656.889,Carrefour,Crfo Center Norte,Rua,Av Moisés Roysen S/N,Vila Guilherme,02049-010,Hipermercados e Supermercados,-23.515765,-46.620028
Hipermercados e Supermercados_1.656.891,Carrefour,Crfo Tatuape Analia Franco,Shopping Center,Av Regente Feijó 1759,Vila Regente Feijó,03342-000,Hipermercados e Supermercados,-22.220104,-51.306613
Hipermercados e Supermercados_2.353.971,Carrefour Express,Carrefour Express Moema,Rua,Av. Moema,Moema,04077-020,Hipermercados e Supermercados,-23.605752,-46.657103
Hipermercados e Supermercados_2.353.972,Carrefour Express,Carrefour Express,Shopping Center,R. Amador Bueno,Santo Amaro,04752-005,Hipermercados e Supermercados,-23.652789,-46.712512
Hipermercados e Supermercados_2.353.973,Carrefour Express,Carrefour Express José Diniz,Rua,Av. Ver. José Diniz,Av. Ver. José Diniz,04604-006,Hipermercados e Supermercados,-23.626717,-46.68377
Hipermercados e Supermercados_2.353.975,Carrefour Express,Carrefour Express Isai Leiner,Rua,Praça Isai Leirner,Jardim Bonfiglioli,05592-140,Hipermercados e Supermercados,-23.577327,-46.741604
Hipermercados e Supermercados_2.353.976,Carrefour Express,Carrefour Express João Cachoeira,Rua,R. João Cachoeira,Itaim Bibi,04535-002,Hipermercados e Supermercados,-23.588082,-46.67672
Hipermercados e Supermercados_2.353.977,Carrefour Express,Carrefour Express Lins de Vasconcelos,Rua,Av. Lins de Vasconcelos,Cambuci,01537-000,Hipermercados e Supermercados,-23.57575,-46.623412
Hipermercados e Supermercados_2.353.978,Carrefour Express,Carrefour Express Eça de Queiroz,Rua,Rua Eça de Queiroz,Vila Mariana,04011-030,Hipermercados e Supermercados,-23.579369,-46.644512
Hipermercados e Supermercados_2.353.980,Carrefour Express,Carrefour Express Xavier de Toledo,Rua,R. Cel. Xavier de Toledo,República,01048-100,Hipermercados e Supermercados,-23.546962,-46.639446
Hipermercados e Supermercados_2.353.982,Carrefour Express,Carrefour Express Imperatriz Leopoldina,Rua,Av. Imperatriz Leopoldina,Vila Leopoldina,05305-010,Hipermercados e Supermercados,-23.530652,-46.73118
Hipermercados e Supermercados_2.353.984,Carrefour Express,Carrefour Express Augusta,Rua,R. Augusta,Cerqueira César,01412-000,Hipermercados e Supermercados,-23.471399,-46.529539
Hipermercados e Supermercados_2.353.985,Carrefour Express,Carrefour Express Mooca,Rua,R. da Mooca,R. da Mooca,03103-003,Hipermercados e Supermercados,-21.467537,-47.002506
Hipermercados e Supermercados_2.353.986,Carrefour Express,Carrefour Express Sabará,Rua,Av. Nossa Sra. do Sabará,Av. Nossa Sra. do Sabará,04686-002,Hipermercados e Supermercados,-23.552139,-46.647198
Hipermercados e Supermercados_2.353.987,Carrefour Express,Carrefour Express Cenesp,Shopping Center,Av. Maria Coelho Aguiar,Jardim São Luís,05804-900,Hipermercados e Supermercados,-23.651726,-46.73384
Hipermercados e Supermercados_2.353.988,Carrefour Express,Carrefour Express Guatapará,Rua,R. Guatapara,Vila Guarani,04310-040,Hipermercados e Supermercados,-23.672749,-46.498564
Hipermercados e Supermercados_2.353.989,Carrefour Express,Carrefour Express São Judas,Rua,Av. Jabaquara,Mirandópolis,04046-500,Hipermercados e Supermercados,-23.616907,-46.638943
Hipermercados e Supermercados_2.354.635,Mini Mercado Extra,Mini Mercado Extra,Rua,Av. Vital Brasil,Butantã,05503-001,Hipermercados e Supermercados,-23.570492,-46.710726
Hipermercados e Supermercados_2.354.638,Mini Mercado Extra,Mini Mercado Extra,Rua,R. Visc. de Inhomerim,Mooca,03120-000,Hipermercados e Supermercados,-23.562305,-46.598758
Hipermercados e Supermercados_2.354.887,Roldão,Roldão Atacadista,Rua,Av. Manuel Alves Soares,Parque Colonial,04821-270,Hipermercados e Supermercados,-23.701421,-46.406899
Hipermercados e Supermercados_2.355.393,Zaffari,Hipermercado Zaffari Morumbi Town,Shopping Center,Av. Giovanni Gronchi,Vila Andrade,05724-002,Hipermercados e Supermercados,-23.617229,-46.731713
Hipermercados e Supermercados_2.459.638,Roldão,Roldão Atacadista,Rua,R. Domingos Vega,Brasilandia,02837-000,Hipermercados e Supermercados,-23.465304,-46.699811
Hipermercados e Supermercados_2.514.761,Dia%,São Miguel,Rua,Av São Miguel 6663,Vila Paranaguá,08070-002,Hipermercados e Supermercados,-23.493914,-46.439603
Hipermercados e Supermercados_2.514.767,Dia%,Estrada do Campo Limpo II,Rua,Estr Do Campo Limpo 800,Jardim Piracuama,05777-000,Hipermercados e Supermercados,-23.472259,-46.308702
Hipermercados e Supermercados_2.565.894,Assaí Atacadista,Assaí Atacadista,Rua,Estrada Dom João Nery,Vila Lourdes,08452-340,Hipermercados e Supermercados,-20.966883,-50.226265
Hipermercados e Supermercados_2.594.527,Dia%,São Paulo - Penha,Rua,R Guaiaúna 131,Penha,03631-000,Hipermercados e Supermercados,-23.529618,-46.551704
Hipermercados e Supermercados_3.391.376,Atacadão,Ipiranga,Rua,R Do Manifesto 931,Ipiranga,04209-000,Hipermercados e Supermercados,-23.703486,-46.6204
Hipermercados e Supermercados_3.391.419,Dia%,São Paulo - Tucuruvi,Rua,Av Tucuruvi 833,Tucuruvi,02305-002,Hipermercados e Supermercados,-23.481144,-46.603772
Hipermercados e Supermercados_3.958.646,D´Avó,Itaquera,Rua,Av Waldemar Tietz 538,Padre José de Anchieta,03589-000,Hipermercados e Supermercados,-23.46348,-46.55891
Hipermercados e Supermercados_3.958.647,D´Avó,Oratório,Rua,Av do Oratório 4500,Vila Industrial,03220-200,Hipermercados e Supermercados,-22.6822,-47.667443
Hipermercados e Supermercados_3.958.648,D´Avó,Guaianases,Rua,Estr Itaquera Guaianases 2000,Jardim Helena,08420-000,Hipermercados e Supermercados,-23.536483,-46.428169
Hipermercados e Supermercados_3.958.649,D´Avó,São Miguel,Rua,Av São Miguel 8400,Vila Jacuí,08070-001,Hipermercados e Supermercados,-23.498673,-46.45527
Hipermercados e Supermercados_3.958.650,D´Avó,Itaim Paulista,Rua,Av Marechal Tito 3333,Itaim Paulista,08115-100,Hipermercados e Supermercados,-23.494124,-46.413164
Hipermercados e Supermercados_3.958.719,Lopes Supermercados,Lopes Supermercados,Rua,Av. Mutinga,Vila Piaui,05110-000,Hipermercados e Supermercados,-23.552139,-46.647198
Hipermercados e Supermercados_3.958.720,Lopes Supermercados,Lopes Supermercados,Rua,Estr. de Itapecerica,Capao Redondo,05858-000,Hipermercados e Supermercados,-23.658826,-46.765459
Hipermercados e Supermercados_3.958.743,St Marche,Panamby,Rua,R José Ramon Urtiza 975,Panamby,05717-270,Hipermercados e Supermercados,-23.633238,-46.728917
Hipermercados e Supermercados_3.958.744,St Marche,Perdizes Sumaré,Rua,Av Sumaré 721,Perdizes,05016-090,Hipermercados e Supermercados,-23.535745,-46.673883
Hipermercados e Supermercados_3.958.745,St Marche,Chácara Flora,Rua,R Sócrates 334,Chácara Flora,04671-070,Hipermercados e Supermercados,-23.552139,-46.647198
Hipermercados e Supermercados_3.958.746,St Marche,Perdizes Cotoxó,Rua,R Cotoxó 974,Perdizes,05021-001,Hipermercados e Supermercados,-23.534979,-46.687346
Hipermercados e Supermercados_3.958.747,St Marche,Morumbi,Rua,Av Comendador Adibo 275,Morumbi,05613-000,Hipermercados e Supermercados,-23.593812,-46.709917
