id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Escola Pública_1775082,Pública,Ceu Cei Butanta,Rua,"Engenheiro Heitor Antonio Eiras Garcia, 1870",Jardim Esmeralda,5564000,Escola Pública,-23.58165,-46.750544
Escola Pública_1775083,Pública,Ceu Emei Butanta,Rua,"Engenheiro Heitor Antonio Eiras Garcia, 1870",Jardim Esmeralda,5588001,Escola Pública,-23.58165,-46.750544
Escola Pública_1775084,Pública,Ceu Emef Butanta,Rua,"Engenheiro Heitor Antonio Eiras Garcia, 1870",Jardim Esmeralda,5588001,Escola Pública,-23.58165,-46.750544
Escola Pública_1775085,Pública,Ceu Cei Dirce Migliaccio,Rua,"Olga Fadel Abarca, S/N",Jardim Santa Terezinha Zona Leste,3572020,Escola Pública,-23.635285,-46.532496
Escola Pública_1775086,Pública,Ceu Emei Aricanduva,Rua,"Olga Fadel Abarca, S/N",Jardim Santa Terezinha Zona Leste,3572020,Escola Pública,-23.635285,-46.532496
Escola Pública_1775089,Pública,Ceu Emef Paulo Gomes Cardim Prof Dr,Rua,"Olga Fadel Abarca, S/N",Jardim Santa Teresinha,3572020,Escola Pública,-23.652387,-46.533937
Escola Pública_1775090,Pública,Ceu Cei Alvarenga,Rua,"Do Alvarenga, 3752",Balneario Sao Francisco,4474340,Escola Pública,-23.661074,-46.820136
Escola Pública_1775097,Pública,Emef Raul Pilla,Rua,"Padre Orlando Nogueira, 139",Limoeiro,8051560,Escola Pública,-23.51184,-46.467429
Escola Pública_1775098,Pública,Emef Jose Bento de Assis Prof,Rua,"Sao Goncalo do Rio das Pedras, 140",Vila Mara,8081000,Escola Pública,-22.84326,-47.607274
Escola Pública_1775099,Pública,Emef Carlos Pasquale Prof,Rua,"Barao de Alagoas, 223",Itaim Paulista,8120000,Escola Pública,-23.500881,-46.392353
Escola Pública_1775100,Pública,Emef Epitacio Pessoa Pres,Rua,"Libero Ancona Lopes, 169",Parque Cruzeiro do Sul,8070280,Escola Pública,-22.576793,-44.959237
Escola Pública_1775101,Pública,Emef Pedro Teixeira,Rua,"Dom Francisco de Campos Barreto, 51",Jardim Santana,8050120,Escola Pública,-23.512983,-46.456186
Escola Pública_1775102,Pública,Emef Raimundo Correia,Rua,"Doutor Jose de Porciuncula, 986",Parque Paulistano,8080650,Escola Pública,-23.483087,-46.420446
Escola Pública_1775103,Pública,Emef Juarez Tavora Mal,Rua,"Japaraiquara, 679",Vila Rio Branco,3873000,Escola Pública,-23.441015,-46.532412
Escola Pública_1775104,Pública,Emef Sud Mennucci,Rua,"Joao Biscione, 200",Jardim Camargo Novo,8121700,Escola Pública,-23.652387,-46.533937
Escola Pública_1775105,Pública,Emef Ezequiel Ramos Junior,Rua,"Jose Borges do Canto, 18",Jardim Camargo,8142010,Escola Pública,-23.507569,-46.392683
Escola Pública_1775106,Pública,Emef Pedro Aleixo Dr,Rua,"Pau D Arcoroxo, 340",Jardim Pedro Jose Nunes,8061030,Escola Pública,-23.552139,-46.647198
Escola Pública_1775107,Pública,Emef Capistrano de Abreu,Rua,"Cachoeira Mangaval, 120",Vila Itaim,8190350,Escola Pública,-23.478589,-46.39182
Escola Pública_1775108,Pública,Emef Armando Cridey Righetti,Rua,"Cordao de Sao Francisco, 797",Vila Aimore,8190000,Escola Pública,-23.493542,-46.400546
Escola Pública_1775109,Pública,Emef Pedro de Frontin Alm,Rua,"Jose Ferreira Crespo, 495",Jardim Sao Vicente,8021480,Escola Pública,-23.652387,-46.533937
Escola Pública_1775110,Pública,Emef Henrique Raymundo Dyott Fontenelle Brig,Rua,"Nossa Senhora da Conceicao, 384",Jaragua,5181280,Escola Pública,-23.456152,-46.743298
Escola Pública_1775111,Pública,Emef Rodrigues de Carvalho,Rua,"Sargento Edgard Lourenco Pinto, 40",Cohab Marechal Mascarenhas de Morais,3977180,Escola Pública,-22.801611,-45.179544
Escola Pública_1775112,Pública,Emef Rodrigo Mello Franco de Andrade,Rua,"Jose Velho Barreto, 371",Parque Colonial,3968080,Escola Pública,-23.701421,-46.406899
Escola Pública_1775113,Pública,Emef Rivadavia Marques Junior Prof,Rua,"Doutor Paulo Queiroz, 955",Jardim Nove de Julho,3951090,Escola Pública,-23.589555,-46.486932
Escola Pública_1775114,Pública,Emef Felicio Pagliuso Prof,Rua,"Abner Ribeiro Borges, 224",Jardim Roseli,8380045,Escola Pública,-23.549687,-46.350736
Escola Pública_1775115,Pública,Emef Aurelio Arrobas Martins Prof,Rua,"Afonso de Sampaio e Sousa, 2051",Itaquera,8270001,Escola Pública,-23.57368,-46.475325
Escola Pública_1775116,Pública,Emef Antonio Duarte de Almeida Prof,Rua,"Trevo de Santa Maria, 1",Parque Guarani,8235560,Escola Pública,-23.520658,-46.46085
Escola Pública_1775117,Pública,Emef Olival Costa,Rua,"Joao Rodrigues Ruiz, 248",Jd Sapopemba,3975110,Escola Pública,-23.611007,-46.493661
Escola Pública_1775118,Pública,Emef 8 de Maio,Rua,"Cambaxirra, 176",Cidade Antonio Estevao de Carvalho,8223090,Escola Pública,-23.528954,-46.505644
Escola Pública_1775119,Pública,Emef Carlos Chagas,Rua,"Osvaldo Valle Cordeiro, 337",Jardim Brasilia,3584000,Escola Pública,-23.555793,-46.492007
Escola Pública_1775120,Pública,Emef Prudente de Morais Pres,Rua,"Juiz de Fora, 980",Vila Ema,3286000,Escola Pública,-23.993146,-46.487393
Escola Pública_1775121,Pública,Emef Danylo Jose Fernandes,Rua,"Francisco Munhoz Filho, 431",Cidade Lider,8280000,Escola Pública,-23.562609,-46.467496
Escola Pública_1775122,Pública,Emef Correia de Mello Brig,Rua,"Galeandra, S/N",Jardim Fernandes,3577040,Escola Pública,-23.652387,-46.533937
Escola Pública_1775123,Pública,Emef Ayres Martins Torres,Rua,"Catarina Lopes, 428",Itaquera,8225000,Escola Pública,-23.530138,-46.459192
Escola Pública_1775124,Pública,Emef Vinte e Cinco de Janeiro,Rua,"Caranaiba, 58",Guaianazes,8412010,Escola Pública,-23.544666,-46.409405
Escola Pública_1775125,Pública,Emef Joao Augusto Breves Dr,Rua,"Cecilia Iter, 746",Vila Progresso Zona Leste,8240730,Escola Pública,-23.475017,-46.70785
Escola Pública_1775126,Pública,Emef Saturnino Pereira,Rua,"Iguatemi, 4977",Jardim Pedra Branca,8490500,Escola Pública,-23.113974,-48.612917
Escola Pública_1775127,Pública,Emef Fernando de Azevedo Prof,Rua,"Tapera, 415",Vila Nova Curuca,8032450,Escola Pública,-21.723005,-48.580729
Escola Pública_1775128,Pública,Emef Jose de Anchieta PE,Rua,"Inajaguacu, 13",Vila Progresso,8240530,Escola Pública,-23.406326,-46.521411
