id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Academia de Ginastica_11.094.767,Bio Ritmo,Academia Bio Ritmo Cerro Cora,Rua,R. Cerro Corá,Alto da Lapa,05059-000,Academia de Ginastica,-23.206601,-47.293062
Academia de Ginastica_11.094.768,Smart Fit,Academia Smart Fit Sao Miguel,Rua,Av. São Miguel,Jardim Cotinha,03870-100,Academia de Ginastica,-23.652387,-46.533937
Academia de Ginastica_11.094.769,Bio Ritmo,Academia Bio Ritmo Chacara Paseo,Rua,Av. das Nações Unidas,Santo Amaro,04794-000,Academia de Ginastica,-23.631969,-46.715502
Academia de Ginastica_11.094.770,Smart Fit,Academia Smart Fit Teotonio Vilela II,Rua,Av. Sen. Teotônio Vilela,Vila Sao Jose (cidade Dutra),04836-235,Academia de Ginastica,-23.70188,-46.70138
Academia de Ginastica_11.094.771,Smart Fit,Academia Smart Fit Nordestina,Rua,Av. Nordestina,São Miguel Paulista,08032-000,Academia de Ginastica,-23.51295,-46.427072
Academia de Ginastica_11.094.772,Smart Fit,Academia Smart Fit Vila Ema,Rua,Av. Vila Ema,Vila Ema,03282-001,Academia de Ginastica,-23.993146,-46.487393
Academia de Ginastica_11.094.773,Smart Fit,Academia Smart Fit Bem Te Vi,Rua,Av. Bem-te-vi,Indianópolis,04524-030,Academia de Ginastica,-23.607052,-46.669326
Academia de Ginastica_11.094.774,Bluefit,Bluefit,Rua,R. da Mooca,Mooca,03103-003,Academia de Ginastica,-23.555428,-46.601041
Academia de Ginastica_11.094.775,Bio Ritmo,Academia Bio Ritmo West Plaza,Rua,Av. Antártica,Barra Funda,05003-100,Academia de Ginastica,-23.527515,-46.67402
Academia de Ginastica_11.094.776,Smart Fit,Academia Smart Fit Mirandopolis,Rua,Av. Jabaquara,Mirandópolis,04045-004,Academia de Ginastica,-23.616907,-46.638943
Academia de Ginastica_11.094.777,Bluefit,Bluefit,Rua,R. Frei Caneca,Consolação,01309-010,Academia de Ginastica,-23.553913,-46.653522
Academia de Ginastica_11.094.778,Bluefit,Bluefit,Rua,R. Dr. Zuquim,Jardim São Paulo,02035-022,Academia de Ginastica,-23.497164,-46.622056
Academia de Ginastica_11.094.779,Smart Fit,Academia Smart Fit Parque Sao Domingos,Rua,Av. do Anastácio,Parque Sao Domingos,05125-150,Academia de Ginastica,-23.498036,-46.735461
Academia de Ginastica_11.094.780,Smart Fit,Academia Smart Fit Jabaquara,Rua,Rua das Perobas,Jardim Oriental,04321-120,Academia de Ginastica,-23.609495,-46.548993
Academia de Ginastica_11.094.781,Smart Fit,Academia Smart Fit Vila Nova Cachoeirinha,Rua,Av. Parada Pinto,Vila Nova Cachoeirinha,02611-002,Academia de Ginastica,-23.895597,-46.425581
Academia de Ginastica_11.094.782,Bluefit,Bluefit,Rua,Av. Imperatriz Leopoldina,Vila Leopoldina,05305-002,Academia de Ginastica,-23.530652,-46.73118
Academia de Ginastica_11.094.784,Bio Ritmo,Academia Bio Ritmo Moema,Rua,Av. Aratãs,Indianópolis,04081-001,Academia de Ginastica,-23.613206,-46.658199
Academia de Ginastica_11.094.785,Bluefit,Bluefit,Rua,Av. Dr. Gentil de Moura,Ipiranga,04278-080,Academia de Ginastica,-23.602219,-46.609867
Academia de Ginastica_11.094.786,Smart Fit,Academia Smart Fit Rio Pequeno,Rua,Av. do Rio Pequeno,Rio Pequeno,05379-000,Academia de Ginastica,-23.566723,-46.754044
Academia de Ginastica_11.094.787,Bluefit,Bluefit,Rua,Av. São João,República,01035-100,Academia de Ginastica,-23.540272,-46.643927
Academia de Ginastica_11.094.788,Bluefit,Bluefit,Rua,Rua Celso de Azevedo Marques,Parque da Mooca,03122-010,Academia de Ginastica,-23.56854,-46.594458
Academia de Ginastica_11.094.789,Smart Fit,Academia Smart Fit Cassandoca,Rua,Av. Cassandoca,Belenzinho,03169-010,Academia de Ginastica,-23.55362,-46.591571
Academia de Ginastica_1.306.310,A! Body Tech,Pinheiros - Eldorado,Shopping Center,Av Rebouças 3970,Jardim América,"[5402918, 5402919, 5402920, 5402999]",Academia de Ginastica,-23.652387,-46.533937
Academia de Ginastica_2.233.567,Companhia Athletica,Estádio Morumbi - Sp,Rua,"Pça. Roberto Gomes Pedrosa, 1",Jardim Leonor,05653-070,Academia de Ginastica,-23.600058,-46.720158
Academia de Ginastica_2.233.569,A! Body Tech,Santana - Tupiguaés,Rua,R Tupiguaés 169,Santana,02022-040,Academia de Ginastica,-23.504993,-46.638648
Academia de Ginastica_2.233.570,A! Body Tech,Vila Olímpia - Atílio,Rua,R Professor Atílio Innocenti 870,Vila Olimpia,04538-002,Academia de Ginastica,-23.594921,-46.679205
Academia de Ginastica_2.233.571,A! Body Tech,Indianópolis - Rubem B,Supermercado,R Santa Generosa 80,Vila Clementino,04042-010,Academia de Ginastica,-23.779579,-45.358564
Academia de Ginastica_2.233.608,A! Body Tech,Morumbi - Market Place,Shopping Center,Av Dr. Chucri Zaidan 902,Vila Cordeiro,[4583903],Academia de Ginastica,-23.621504,-46.699919
Academia de Ginastica_2.233.609,A! Body Tech,Jardins - Consolação,Rua,R da Consolação 2970,Jardins,"[1416000, 1416001, 1416002, 1416003, 1416900, 1416901, 1416902, 1416903, 1416904, 1416905, 1416906, 1416907, 1301000, 1301100, 1301901, 1301902, 1301903, 1301904, 1301905, 1301906, 1301907, 1301908, 1301909, 1301910, 1301911, 1301999, 1302000, 1302001, 1302901, 1302902, 1302903, 1302904, 1302906, 1302908, 1345900, 1302907]",Academia de Ginastica,-23.558689,-46.666602
Academia de Ginastica_2.233.774,Companhia Athletica,Kansas - Sp,Rua,"R. Kansas, 1582",Brooklin,04558-005,Academia de Ginastica,-23.600032,-46.689051
Academia de Ginastica_2.389.129,A! Body Tech,Itaim - Jk Iguatemi,Shopping Center,Av Presidente Juscelino Kubitschek 2041,Itaim Bibi,"[4543000, 4543010, 4543011, 4543900, 4543901, 4543906, 4543907]",Academia de Ginastica,-23.59131,-46.685795
Academia de Ginastica_2.389.130,A! Body Tech,Itaim - João Cachoeira,Rua,R João Cachoeira 128,Jardim Paulista,[4535903],Academia de Ginastica,-23.58134,-46.679177
Academia de Ginastica_2.593.485,A! Body Tech,Iguatemi - São Paulo,Shopping Center,Av Brigadeiro Faria Lima 2232,Jardim Paulistano,01452-002,Academia de Ginastica,-23.435599,-46.52225
Academia de Ginastica_2.593.486,A! Body Tech,Itaim - Leopoldo,Rua,Av Leopoldo Couto Magalhães Junior 500,Itaim Bibi,04542-000,Academia de Ginastica,-23.587204,-46.677813
Academia de Ginastica_484.308,Companhia Athletica,Anália Franco - Sp,Shopping Center,"Av. Regente Feijo, 1739",Tatuape,03342-000,Academia de Ginastica,-23.56146,-46.56016
Academia de Ginastica_6.406.532,A! Body Tech,Shopping Pátio Paulista,Shopping Center,R Treze de Maio 1947,Bela Vista,01327-001,Academia de Ginastica,-23.570874,-46.643698
