id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Agencia Bancaria_10.024.868,Cef,"Tutoia, SP",Rua,"R Tutoia, 1074",Paraiso,04007-005,Agencia Bancaria,-23.58044,-46.650894
Agencia Bancaria_10.024.872,Santander,001 1696 Select Faria Lima SP,Rua,"Av Brig Faria Lima, 2491",Jd Paulistano,01452-000,Agencia Bancaria,-23.433232,-46.5219
Agencia Bancaria_10.024.873,Santander,001 - 2182 Cidade Jardim - SP Capital,Rua,"Av Brig Faria Lima, 2491",Jardim Paulistano,01452-000,Agencia Bancaria,-23.433232,-46.5219
Agencia Bancaria_10.024.876,Santander,001 0388 Butanta,Rua,"Av Prof Francisco Morato, 780",Butanta,05512-000,Agencia Bancaria,-23.578016,-46.708834
Agencia Bancaria_10.024.877,Santander,Av Sapopemba - SP - SP,Rua,"Av Sapopemba, 4073",Sapopemba,03374-000,Agencia Bancaria,-23.576155,-46.550162
Agencia Bancaria_10.024.878,Santander,Vl Diva I - Cap - SP,Rua,"Av Sapopemba, 4073",Sapopemba,03374-000,Agencia Bancaria,-23.576155,-46.550162
Agencia Bancaria_10.024.879,Bradesco,"Agência Corporate Faria Lima, SP",Rua,"Av Brigadeiro Faria Lima, 2157",Jd.paulistano,01452-000,Agencia Bancaria,-23.436361,-46.52239
Agencia Bancaria_10.024.880,Bradesco,"Prime Faria Lima,urb. Sao Paulo,sp",Rua,"Av Brigadeiro Faria Lima, 2157",Jd.paulistano,01452-000,Agencia Bancaria,-23.436361,-46.52239
Agencia Bancaria_10.024.881,Picpay Bank,Matriz,Rua,"Av Brigadeiro Faria Lima, 2113",Jardim Paulistano,01452-001,Agencia Bancaria,-23.436748,-46.522317
Agencia Bancaria_10.024.882,Itaú,Sao Paulo/pamplona,Rua,"R Estados Unidos, 627",Jardim América,01427-000,Agencia Bancaria,-25.54972,-48.545797
Agencia Bancaria_10.024.884,Santander,001 - 3985 SP - Praca Oswaldo Cruz,Rua,"R Dr Rafael de Barros, 37",Paraiso,04403-040,Agencia Bancaria,-23.572325,-46.644622
Agencia Bancaria_10.024.886,Bradesco,"Prime Butanta,urb. Sao Paulo, SP",Rua,"Av Dr Vital Brasil, 333",Butanta,05503-001,Agencia Bancaria,-21.76075,-48.162059
Agencia Bancaria_10.024.887,Santander,SP - Av. 9 de Julho,Rua,"R Estados Unidos, 746",Jardim America,14270-000,Agencia Bancaria,-25.549797,-48.5459
Agencia Bancaria_10.024.888,Santander,R Butanta - SP - SP,Rua,"R Butanta, 550",Pinheiros,05424-000,Agencia Bancaria,-23.570978,-46.699673
Agencia Bancaria_10.024.889,Bb,Estilo Cid Sao Paulo,Shopping Center,"Av Paulista, 1230",B Vista,01310-000,Agencia Bancaria,-23.552139,-46.647198
Agencia Bancaria_10.024.890,Bradesco,"Praca Oswaldo Cruz, Urb, SP",Rua,"Av Paulista, 52",Bela Vista,01310-000,Agencia Bancaria,-23.570566,-46.644625
Agencia Bancaria_10.024.891,Santander,R Pamplona 1681 - SP - SP,Rua,"R Pamplona N, 1681",Jardim Paulista,01405-002,Agencia Bancaria,-23.566094,-46.65609
Agencia Bancaria_10.024.892,State Street Brasil - Banco Comercial,Agência Matriz,Rua,"Av Paulista, 283",Bela Vista,01311-902,Agencia Bancaria,-23.569828,-46.647129
